DateTime,ObservedValue,ies a=0.5
2005-01-17 07:30:00,31794.255,25336.133367519193
2005-01-17 08:30:00,53095.115,29200.08718914772
2005-01-17 09:30:00,70836.868,42754.567556977265
2005-01-17 10:30:00,80240.203,54837.5944629712
2005-01-17 11:30:00,86194.28199999999,62739.32564561139
2005-01-17 12:30:00,88114.516,68110.80179515194
2005-01-17 13:30:00,91497.415,70323.33311164274
2005-01-17 14:30:00,91236.627,74100.34783467371
2005-01-17 15:30:00,86146.0,75046.40281433574
2005-01-17 16:30:00,75096.557,72016.98707490486
2005-01-17 17:30:00,65621.994,65192.419802056706
2005-01-17 18:30:00,61962.989,58942.12266514537
2005-01-17 19:30:00,58191.774000000005,56774.537119893845
2005-01-17 20:30:00,55610.998,53659.418157057255
2005-01-17 21:30:00,52916.797999999995,51548.2022789959
2005-01-17 22:30:00,51392.655999999995,49571.3273145775
2005-01-17 23:30:00,47291.624,48233.40678135051
2005-01-18 00:30:00,44060.0,45228.35998509533
2005-01-18 01:30:00,40101.0,42037.71538703513
2005-01-18 02:30:00,36330.336,37915.73531240257
2005-01-18 03:30:00,33388.683,34267.6232469637
2005-01-18 04:30:00,30884.998,31301.184333242054
2005-01-18 05:30:00,29121.567000000003,28685.724504659556
2005-01-18 06:30:00,28727.922000000002,27143.122981597317
2005-01-18 07:30:00,32877.664,27032.027683759596
2005-01-18 08:30:00,52992.394,31038.87559457386
2005-01-18 09:30:00,70739.936,47873.480778488636
2005-01-18 10:30:00,79420.901,62788.7652314856
2005-01-18 11:30:00,87514.44099999999,71080.1133228057
2005-01-18 12:30:00,89891.39199999999,77812.62139757597
2005-01-18 13:30:00,92363.0,80107.36255582137
2005-01-18 14:30:00,89571.90199999999,83231.67391733686
2005-01-18 15:30:00,85473.40699999999,82309.15240716786
2005-01-18 16:30:00,77338.43,78745.19703745242
2005-01-18 17:30:00,69810.495,71265.42490102835
2005-01-18 18:30:00,66369.91,64376.308832572686
2005-01-18 19:30:00,64685.894,61572.22355994693
2005-01-18 20:30:00,60561.428,59172.65607852863
2005-01-18 21:30:00,56976.181,56054.81513949795
2005-01-18 22:30:00,55580.169,53273.75415728875
2005-01-18 23:30:00,51060.460999999996,51906.78789067526
2005-01-19 00:30:00,45823.617,48144.410492547664
2005-01-19 01:30:00,40641.572,43930.666193517565
2005-01-19 02:30:00,36518.392,39278.653656201284
2005-01-19 03:30:00,32445.851000000002,35393.007623481855
2005-01-19 04:30:00,30447.445,31873.51766662103
2005-01-19 05:30:00,30336.597,29566.584752329778
2005-01-19 06:30:00,30074.836,28739.859990798657
2005-01-19 07:30:00,35615.377,28553.4318418798
2005-01-19 08:30:00,56472.92,33327.12629728693
2005-01-19 09:30:00,74758.27799999999,52173.20038924432
2005-01-19 10:30:00,80625.15299999999,68773.5216157428
2005-01-19 11:30:00,84952.95300000001,75852.63316140285
2005-01-19 12:30:00,85951.81199999999,81382.78719878799
2005-01-19 13:30:00,90552.315,83029.58727791067
2005-01-19 14:30:00,90306.24900000001,86891.99445866843
2005-01-19 15:30:00,83041.814,86307.70070358393
2005-01-19 16:30:00,76304.773,80893.50551872622
2005-01-19 17:30:00,66001.098,73785.09895051418
2005-01-19 18:30:00,62987.519,65188.70341628634
2005-01-19 19:30:00,60288.0,62279.871279973464
2005-01-19 20:30:00,57135.185,59730.328039264314
2005-01-19 21:30:00,54699.21,56595.000069748974
2005-01-19 22:30:00,52807.261,53986.482078644374
2005-01-19 23:30:00,50730.914000000004,52357.02444533763
2005-01-20 00:30:00,46539.164000000004,49437.66224627383
2005-01-20 01:30:00,40666.337999999996,45234.915096758785
2005-01-20 02:30:00,34759.708,39972.49582810064
2005-01-20 03:30:00,31370.575,35076.35781174093
2005-01-20 04:30:00,29680.0,31622.046333310514
2005-01-20 05:30:00,28741.325,29623.29237616489
2005-01-20 06:30:00,28500.807,28740.59249539933
2005-01-20 07:30:00,35317.737,28527.1194209399
2005-01-20 08:30:00,55254.21599999999,34322.43164864347
2005-01-20 09:30:00,72645.523,53713.70819462216
2005-01-20 10:30:00,80896.92,70709.5223078714
2005-01-20 11:30:00,86851.62199999999,78374.77658070142
2005-01-20 12:30:00,87708.614,84117.204599394
2005-01-20 13:30:00,93628.165,85369.10063895534
2005-01-20 14:30:00,91876.78199999999,90260.07972933422
2005-01-20 15:30:00,87007.913,89092.24135179196
2005-01-20 16:30:00,75656.40400000001,83950.70925936311
2005-01-20 17:30:00,66156.0,74720.7514752571
2005-01-20 18:30:00,62986.301,65672.35170814316
2005-01-20 19:30:00,59824.653,62633.08613998673
2005-01-20 20:30:00,57246.761,59777.490519632156
2005-01-20 21:30:00,54641.566,56920.880534874486
2005-01-20 22:30:00,53266.723,54314.02403932219
2005-01-20 23:30:00,50580.132000000005,52811.87372266881
2005-01-21 00:30:00,45983.441,50008.89712313692
2005-01-21 01:30:00,42238.828,45609.17804837939
2005-01-21 02:30:00,38320.265,41105.66191405032
2005-01-21 03:30:00,34378.552,36698.31140587047
2005-01-21 04:30:00,31930.522999999997,33000.299166655255
2005-01-21 05:30:00,31510.425,30776.907688082443
2005-01-21 06:30:00,30830.23,30125.508747699663
2005-01-21 07:30:00,35902.669,29678.67471046995
2005-01-21 08:30:00,55222.435999999994,35112.55032432174
2005-01-21 09:30:00,73560.819,54468.07209731107
2005-01-21 10:30:00,80111.0,72135.1706539357
2005-01-21 11:30:00,83003.728,79242.8882903507
2005-01-21 12:30:00,81437.142,83560.466299697
2005-01-21 13:30:00,84477.901,83403.12131947768
2005-01-21 14:30:00,83847.391,87368.99036466712
2005-01-21 15:30:00,76707.985,86469.81617589598
2005-01-21 16:30:00,63239.84,80329.34712968156
2005-01-21 17:30:00,56832.0,68980.29573762855
2005-01-21 18:30:00,56307.905999999995,61252.17585407158
2005-01-21 19:30:00,53412.412000000004,59470.49606999336
2005-01-21 20:30:00,50746.727,56594.95125981608
2005-01-21 21:30:00,48662.291,53833.803767437246
2005-01-21 22:30:00,48201.778,51488.157519661094
2005-01-21 23:30:00,46673.46,50506.82586133441
2005-01-22 00:30:00,44128.232,48341.178561568464
2005-01-22 01:30:00,41771.587,44868.705024189694
2005-01-22 02:30:00,37995.398,41438.62445702516
2005-01-22 03:30:00,34546.829,37346.854702935234
2005-01-22 04:30:00,32936.932,33773.56408332763
2005-01-22 05:30:00,30847.34,31856.919844041222
2005-01-22 06:30:00,29459.922000000002,30486.424373849834
2005-01-22 07:30:00,29911.553,29569.298355234976
2005-01-22 08:30:00,31444.827,32512.05166216087
2005-01-22 09:30:00,35694.522000000004,42956.44954865554
2005-01-22 10:30:00,39791.496,53914.84632696785
2005-01-22 11:30:00,42715.049000000006,59517.19214517535
2005-01-22 12:30:00,47104.109000000004,63137.7576498485
2005-01-22 13:30:00,49775.49,65253.61515973884
2005-01-22 14:30:00,52201.753,68572.24018233355
2005-01-22 15:30:00,54156.064000000006,69335.78458794799
2005-01-22 16:30:00,52505.793,67242.70556484078
2005-01-22 17:30:00,52525.488,60743.04436881427
2005-01-22 18:30:00,52706.984000000004,56888.83192703579
2005-01-22 19:30:00,52141.709,56088.74003499668
2005-01-22 20:30:00,50541.782,54368.33012990804
2005-01-22 21:30:00,49768.606,52187.79288371862
2005-01-22 22:30:00,48578.744000000006,50628.38175983055
2005-01-22 23:30:00,47224.947,49542.78493066721
2005-01-23 00:30:00,44891.579000000005,47783.06278078423
2005-01-23 01:30:00,42296.246,44880.142012094846
2005-01-23 02:30:00,39147.617,41867.43522851258
2005-01-23 03:30:00,36170.345,38247.235851467616
2005-01-23 04:30:00,33863.084,34971.954541663814
2005-01-23 05:30:00,32177.069,32860.001922020616
2005-01-23 06:30:00,29927.822999999997,31331.74668692492
2005-01-23 07:30:00,28949.303,29748.560677617486
2005-01-23 08:30:00,30533.191000000003,30730.677331080435
2005-01-23 09:30:00,33938.943,36744.82027432777
2005-01-23 10:30:00,38569.109,43926.89466348392
2005-01-23 11:30:00,43021.251,49043.15057258768
2005-01-23 12:30:00,46883.178,53079.504324924244
2005-01-23 13:30:00,51258.825,56068.39657986942
2005-01-23 14:30:00,54241.935999999994,59915.532591166775
2005-01-23 15:30:00,54742.083,61788.860293973994
2005-01-23 16:30:00,55396.632000000005,60992.39428242039
2005-01-23 17:30:00,53526.387,58069.83818440714
2005-01-23 18:30:00,53737.435999999994,55207.609463517896
2005-01-23 19:30:00,52364.53400000001,54913.08801749833
2005-01-23 20:30:00,50889.499,53366.432064954024
2005-01-23 21:30:00,50394.977999999996,51538.645941859315
2005-01-23 22:30:00,48893.249,50511.679879915275
2005-01-23 23:30:00,48200.209,49218.016965333605
2005-01-24 00:30:00,43254.819,47991.63589039212
2005-01-24 01:30:00,38513.932,44067.480506047425
2005-01-24 02:30:00,34113.201,40190.68361425629
2005-01-24 03:30:00,30901.903,36180.21842573381
2005-01-24 04:30:00,28659.359,32936.9287708319
2005-01-24 05:30:00,27662.765,30759.680461010306
2005-01-24 06:30:00,28239.083,29497.25584346246
2005-01-24 07:30:00,35152.381,28993.82183880874
2005-01-24 08:30:00,57627.265,32941.52916554022
2005-01-24 09:30:00,74043.0,47186.04263716389
2005-01-24 10:30:00,83177.85,58984.94733174196
2005-01-24 11:30:00,86441.465,66110.50028629384
2005-01-24 12:30:00,90771.491,69760.48466246211
2005-01-24 13:30:00,93503.76199999999,73419.94378993471
2005-01-24 14:30:00,94055.12800000001,76709.64729558339
2005-01-24 15:30:00,84533.21699999999,77921.99414698701
2005-01-24 16:30:00,74003.642,72762.80564121019
2005-01-24 17:30:00,67839.875,66036.74009220357
2005-01-24 18:30:00,64746.797,61523.74223175895
2005-01-24 19:30:00,61105.399000000005,59829.94250874917
2005-01-24 20:30:00,56881.734000000004,57235.91553247701
2005-01-24 21:30:00,54417.114,54210.189970929656
2005-01-24 22:30:00,50811.084,52464.39693995764
2005-01-24 23:30:00,48799.573,50014.550482666804
2005-01-25 00:30:00,43701.249,48395.60444519606
2005-01-25 01:30:00,39242.844,43884.364753023714
2005-01-25 02:30:00,33689.358,39716.76380712814
2005-01-25 03:30:00,30857.868,34934.7882128669
2005-01-25 04:30:00,28019.671000000002,31897.398385415952
2005-01-25 05:30:00,27811.404,29389.675730505154
2005-01-25 06:30:00,25677.458,28654.32992173123
2005-01-25 07:30:00,31652.845,27335.63991940437
2005-01-25 08:30:00,55886.455,32297.18708277011
2005-01-25 09:30:00,75961.84700000001,51536.248818581946
2005-01-25 10:30:00,86750.998,67473.39716587099
2005-01-25 11:30:00,91419.25099999999,76430.74914314692
2005-01-25 12:30:00,91405.351,80589.86783123105
2005-01-25 13:30:00,93611.0,82412.64739496735
2005-01-25 14:30:00,92109.633,85160.3236477917
2005-01-25 15:30:00,85801.0,85015.8135734935
2005-01-25 16:30:00,73586.83099999999,79281.90282060509
2005-01-25 17:30:00,66479.546,69811.78554610178
2005-01-25 18:30:00,64222.127,64001.64411587948
2005-01-25 19:30:00,59882.861,62026.03475437459
2005-01-25 20:30:00,58759.422999999995,58559.3882662385
2005-01-25 21:30:00,55576.268,56484.806485464826
2005-01-25 22:30:00,52467.44,54020.33246997882
2005-01-25 23:30:00,51906.903,51240.9952413334
2005-01-26 00:30:00,45798.844000000005,50151.253722598034
2005-01-26 01:30:00,39859.975,44841.60437651186
2005-01-26 02:30:00,36084.291,39788.369403564066
2005-01-26 03:30:00,33738.884,35509.53960643345
2005-01-26 04:30:00,31012.0,32818.141192707975
2005-01-26 05:30:00,29885.24,30200.83786525258
2005-01-26 06:30:00,29657.876,29269.784960865618
2005-01-26 07:30:00,37131.056000000004,28496.757959702183
2005-01-26 08:30:00,58456.42,34714.12154138506
2005-01-26 09:30:00,74677.392,54996.33440929097
2005-01-26 10:30:00,82707.285,71075.39458293549
2005-01-26 11:30:00,89276.981,79569.01707157347
2005-01-26 12:30:00,90175.823,84933.42441561553
2005-01-26 13:30:00,91528.34800000001,86294.23519748368
2005-01-26 14:30:00,91017.869,88344.33582389585
2005-01-26 15:30:00,84649.386,88016.84128674676
2005-01-26 16:30:00,74295.328,81965.64441030254
2005-01-26 17:30:00,66221.125,72053.55677305089
2005-01-26 18:30:00,62229.943,65111.38455793974
2005-01-26 19:30:00,61476.545,62127.988877187294
2005-01-26 20:30:00,55868.574,60017.96663311925
2005-01-26 21:30:00,52286.636,56176.69024273241
2005-01-26 22:30:00,51672.988,53153.48423498941
2005-01-26 23:30:00,50108.482,51456.9916206667
2005-01-27 00:30:00,44081.16,50129.86786129902
2005-01-27 01:30:00,39639.392,44461.38218825593
2005-01-27 02:30:00,34403.0,39713.880701782036
2005-01-27 03:30:00,30900.856,34956.269803216725
2005-01-27 04:30:00,28875.908,31859.498596353988
2005-01-27 05:30:00,27760.293999999998,29538.37293262629
2005-01-27 06:30:00,27790.877999999997,28515.03948043281
2005-01-27 07:30:00,34913.459,28143.81797985109
2005-01-27 08:30:00,57116.824,34813.79027069253
2005-01-27 09:30:00,72690.784,56056.57920464549
